ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2020-06-24T08:00:00+02:00;101850;60.0;3;340;1.0;293.85;290.05;79;50000.0;0;;;;;;;;;101760.0;;;;289.45;;297.75;;286.15;;;;3.6;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;20.700000000000045;16.30000000000001;;24.600000000000023;;13.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-19T20:00:00+02:00;101590;-20.0;5;280;7.2;301.85;278.05;22;40000.0;0;;;;;;;;;101500.0;;;;291.65;;302.65;;;;;;11.8;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;28.700000000000045;18.5;;29.5;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-21T23:00:00+02:00;102060;260.0;3;310;8.3;298.25;286.75;49;60000.0;0;;;;0;;;;;101970.0;;;110.0;;;;;296.05;;;11.9;14.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;25.100000000000023;;;;;22.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-20T23:00:00+02:00;101950;200.0;3;340;3.5;297.75;283.25;40;60000.0;0;;;;0;;;;;101860.0;;;70.0;;;;;293.15;;;4.5;5.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;24.600000000000023;;;;;20.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-12T14:00:00+02:00;100380;-20.0;6;130;16.5;292.85;290.25;85;6000.0;0;;;100.0;;450.0;;;;100290.0;;;;;;;;;;;23.7;25.7;-10.0;;;;;;2.0;2.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;19.700000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-05-11T05:00:00+02:00;99900;-130.0;6;190;3.7;289.45;287.85;90;19980.0;0;;;100.0;7;450.0;;;;99810.0;;;-1080.0;;;;;289.45;;;5.8;8.1;-10.0;;;;;0.0;0.0;0.0;7.7;15.9;;;;;3.0;;510.0;6.0;;1050.0;7.0;;1440.0;;9;;43.577,3.963167;MONTPELLIER;6;;0;16.30000000000001;;;;;16.30000000000001;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-17T08:00:00+02:00;101740;90.0;3;290;3.1;288.85;282.95;68;60000.0;0;;;;;;;;;101640.0;;;;287.55;;293.65;;285.15;;;;5.1;-10.0;;;;;;0.0;;0.4;0.4;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;15.700000000000045;14.400000000000034;;20.5;;12.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-06T23:00:00+02:00;101690;170.0;1;360;6.8;294.05;283.55;51;60000.0;0;;;;0;;;;;101600.0;;;240.0;;;;;291.35;;;10.5;10.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;20.900000000000034;;;;;18.200000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-14T08:00:00+02:00;100660;0.0;0;20;5.3;287.65;286.15;91;60000.0;0;;;100.0;8;450.0;;;;100570.0;;;160.0;286.75;;289.65;;288.65;;;7.7;8.2;-10.0;;;;;0.0;0.0;0.2;0.2;0.4;;;;;8.0;;300.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;14.5;13.600000000000023;;16.5;;15.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-08T11:00:00+02:00;101970;0.0;0;130;6.7;294.15;285.55;58;19000.0;0;;;;;;;;;101880.0;;;;;;;;;;;;8.7;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;21.0;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-08T14:00:00+02:00;101890;-80.0;8;150;5.0;293.95;286.35;62;19660.0;0;;;;0;;;;;101800.0;;;-280.0;;;;;288.15;;;7.1;9.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;20.80000000000001;;;;;15.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-04-18T23:00:00+02:00;101710;100.0;0;190;2.4;287.95;286.65;92;16630.0;0;;;100.0;1;250.0;;;;101610.0;;;-40.0;;;;;287.65;;;3.9;7.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;240.0;8.0;;6960.0;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;14.800000000000011;;;;;14.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-16T14:00:00+02:00;102100;-100.0;8;140;5.8;291.25;284.05;63;19460.0;0;;;100.0;8;2250.0;;;;102000.0;;;-80.0;;;;;283.75;;;8.6;9.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2460.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;18.100000000000023;;;;;10.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-16T23:00:00+02:00;101940;30.0;0;110;4.0;286.85;285.55;92;15570.0;0;;;75.0;6;450.0;;;;101840.0;;;-310.0;;;;;287.45;;;5.4;5.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;390.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;13.700000000000045;;;;;14.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-17T05:00:00+02:00;101930;-80.0;6;60;5.3;286.25;284.85;91;19860.0;0;;;100.0;8;450.0;;;;101830.0;;;-220.0;;;;;287.05;;;7.4;7.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;330.0;8.0;;1200.0;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;13.100000000000023;;;;;13.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-17T08:00:00+02:00;101950;20.0;3;40;3.9;285.65;283.05;84;49610.0;0;;;100.0;8;800.0;;;;101850.0;;;-230.0;285.45;;288.25;;286.15;;;5.7;6.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;900.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;12.5;12.300000000000011;;15.100000000000023;;13.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-23T02:00:00+02:00;101720;40.0;1;220;2.5;285.35;284.75;96;7930.0;0;;;;2;4860.0;;;;101620.0;;;560.0;;;;;287.35;;;3.7;4.8;-10.0;;;;;0.0;0.0;0.0;-0.1;5.0;;;;;2.0;;4860.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;12.200000000000045;;;;;14.200000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-05-12T20:00:00+02:00;100920;-80.0;8;220;2.2;290.25;286.55;79;60000.0;0;;;;5;3240.0;;;;100830.0;;;560.0;286.05;;292.95;;289.15;;;3.2;5.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;3240.0;5.0;;4260.0;;8;;;;;43.577,3.963167;MONTPELLIER;8;;0;17.100000000000023;12.900000000000034;;19.80000000000001;;16.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-14T11:00:00+02:00;100700;40.0;1;30;5.1;291.05;287.15;78;60000.0;0;;;100.0;8;800.0;;;;100610.0;;;320.0;;;;;288.65;;;7.7;7.7;-10.0;;;;;0.0;0.0;0.0;0.2;0.4;;;;;2.0;;870.0;8.0;;1230.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;17.900000000000034;;;;;15.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-08T23:00:00+02:00;101710;20.0;1;120;4.1;291.05;289.05;88;50000.0;0;;;75.0;;450.0;;;;101620.0;;;;;;;;;;;;5.7;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;17.900000000000034;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-09T20:00:00+02:00;101230;-60.0;6;130;3.3;291.65;286.75;73;19870.0;0;;;90.0;7;1750.0;;;;101140.0;;;-460.0;289.05;;293.95;;291.15;;;4.8;5.2;-10.0;;;;;0.0;0.2;0.2;0.2;0.2;;;;;7.0;;1500.0;7.0;;6720.0;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;18.5;15.900000000000034;;20.80000000000001;;18.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-04-02T02:00:00+02:00;101640;-50.0;8;20;2.3;280.05;277.85;86;19730.0;0;;;100.0;8;800.0;;;;101540.0;;;-260.0;;;;;281.55;;;2.8;3.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;990.0;8.0;;1230.0;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;6.900000000000034;;;;;8.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-04-02T23:00:00+02:00;101380;70.0;3;290;2.1;283.25;278.05;70;40000.0;0;;;;;;;;;101280.0;;;;;;;;;;;;3.1;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;10.100000000000023;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-12-22T01:00:00+01:00;102680;-30.0;6;40;1.7;280.55;280.25;98;2120.0;10;;;;0;;;;;102580.0;;;70.0;;;;;278.65;;;2.4;2.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;10;7.400000000000034;;;;;5.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-22T10:00:00+01:00;102740;120.0;3;20;2.1;280.35;280.35;100;480.0;45;;;101.0;9;30.0;;;;102640.0;;;-10.0;;;;;277.65;;;4.0;4.5;-10.0;;;;;0.0;0.0;0.2;0.2;0.2;;;;;0.0;0;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;45;7.2000000000000455;;;;;4.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-28T04:00:00+01:00;98700;-180.0;8;210;1.3;278.75;276.55;86;47090.0;0;;;100.0;8;2580.0;;;;98600.0;;;-3080.0;;;;;275.75;;;3.3;5.6;-10.0;;;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;2580.0;6.0;;3600.0;8.0;;4140.0;;8;;43.577,3.963167;MONTPELLIER;8;;0;5.600000000000023;;;;;2.6000000000000227;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-31T13:00:00+01:00;100950;-180.0;8;90;3.1;281.05;277.25;77;43580.0;0;;;;0;;;;;100850.0;;;110.0;;;;;271.85;;;4.1;4.6;-10.0;;;;;0.0;0.0;0.2;0.2;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;7.900000000000034;;;;;-1.2999999999999545;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2021-01-05T01:00:00+01:00;101030;40.0;1;360;2.6;273.55;272.25;91;12450.0;0;;;;2;2520.0;;;;100930.0;;;-20.0;;;;;271.95;;;3.1;3.1;-10.0;;;;;0.0;0.0;0.0;0.0;2.2;;;;;2.0;;2520.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;0.4000000000000341;;;;;-1.1999999999999886;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-05T04:00:00+01:00;101020;-10.0;0;310;1.7;273.55;272.55;93;11380.0;0;;;;0;;;;;100920.0;;;-20.0;;;;;270.85;;;2.0;2.6;-10.0;;;;;0.0;0.0;0.0;0.0;1.4;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;0.4000000000000341;;;;;-2.2999999999999545;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-06T22:00:00+01:00;101720;120.0;1;300;2.6;272.25;269.55;82;13610.0;0;;;;0;;;;;101620.0;;;500.0;;;;;269.35;;;3.4;4.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;-0.8999999999999773;;;;;-3.7999999999999545;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-07T16:00:00+01:00;101320;-110.0;6;350;3.3;278.95;269.85;52;51090.0;0;;;90.0;7;5640.0;;;;101220.0;;;-140.0;;;;;268.45;;;4.9;5.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;5640.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;5.800000000000011;;;;;-4.699999999999989;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2020-11-07T19:00:00+01:00;102320;70.0;3;120;11.3;290.15;288.15;88;12220.0;0;;;100.0;7;800.0;;;;102220.0;;;-440.0;286.35;;292.65;;285.75;;;15.1;17.0;-10.0;;;;;0.4;2.6;2.8;2.8;2.8;;;;;2.0;;630.0;7.0;;870.0;7.0;;1230.0;;9;;43.577,3.963167;MONTPELLIER;3;;0;17.0;13.200000000000045;;19.5;;12.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-17T01:00:00+01:00;102550;-10.0;0;320;3.9;281.65;278.95;83;60000.0;0;;;;0;;;;;102450.0;;;710.0;;;;;278.75;;;4.7;4.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.6;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;8.5;;;;;5.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-19T07:00:00+01:00;102750;-30.0;7;300;1.7;279.05;278.05;93;22630.0;0;;;;0;;;;;102650.0;;;-80.0;278.35;;284.75;;276.25;;;2.2;2.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;5.900000000000034;5.2000000000000455;;11.600000000000023;;3.1000000000000227;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-19T19:00:00+01:00;102960;330.0;1;300;6.4;286.65;276.15;49;60000.0;0;;;;0;;;;;102860.0;;;150.0;278.25;;294.25;;276.45;;;9.2;13.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;13.5;5.100000000000023;;21.100000000000023;;3.3000000000000114;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-21T07:00:00+01:00;103000;70.0;3;280;3.6;277.45;270.35;60;60000.0;0;;;;;;;;;102900.0;;;;276.25;;283.25;;273.15;;;;7.2;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;4.300000000000011;3.1000000000000227;;10.100000000000023;;0.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-26T01:00:00+01:00;102050;30.0;0;60;5.4;284.65;280.35;75;41160.0;0;;;100.0;7;800.0;;;;101950.0;;;-120.0;;;;;283.65;;;7.5;7.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;750.0;7.0;;930.0;8.0;;2580.0;;;;43.577,3.963167;MONTPELLIER;0;;0;11.5;;;;;10.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2021-02-03T16:00:00+01:00;101200;70.0;3;130;3.6;287.85;285.35;85;11000.0;0;;;100.0;;800.0;;;;101100.0;;;;;;;;;;;;6.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;14.700000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-04T19:00:00+01:00;101410;80.0;3;130;5.1;285.55;284.45;93;10000.0;0;;;100.0;;800.0;;;;101310.0;;;;280.25;;285.95;;;;;;8.2;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;12.400000000000034;7.100000000000023;;12.800000000000011;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-12T07:00:00+01:00;101760;-60.0;8;20;2.9;276.35;272.75;77;19190.0;0;;;90.0;5;1250.0;;;;101660.0;;;90.0;275.25;;280.25;;272.45;;;5.7;7.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;1260.0;6.0;;6180.0;7.0;;7380.0;;;;43.577,3.963167;MONTPELLIER;8;;0;3.2000000000000455;2.1000000000000227;;7.100000000000023;;-0.6999999999999886;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-16T19:00:00+01:00;102450;-20.0;5;30;4.1;284.15;283.25;94;12000.0;0;;;100.0;;450.0;;;;102350.0;;;;280.45;;285.15;;;;;;5.7;-10.0;;0.0;;;;0.0;;0.6;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;11.0;7.300000000000011;;12.0;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2020-12-02T04:00:00+01:00;101180;-140.0;8;280;6.6;280.25;273.65;63;60000.0;0;;;;0;;;;;101080.0;;;-1020.0;;;;;273.65;;;9.0;9.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;7.100000000000023;;;;;0.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-02T07:00:00+01:00;101140;-40.0;5;310;1.9;277.75;273.55;74;60000.0;0;;;;0;;;;;101040.0;;;-930.0;277.55;;280.65;;272.45;;;3.6;5.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;4.600000000000023;4.400000000000034;;7.5;;-0.6999999999999886;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-04T01:00:00+01:00;99420;-500.0;8;150;11.2;285.85;281.15;73;19910.0;0;;;100.0;7;800.0;;;;99330.0;;;-1900.0;;;;;279.85;;;15.7;15.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;840.0;7.0;;990.0;7.0;;1200.0;;;;43.577,3.963167;MONTPELLIER;8;;0;12.700000000000045;;;;;6.7000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-07T13:00:00+01:00;100270;-100.0;8;80;3.6;280.65;275.15;68;35000.0;0;;;;;;;;;100170.0;;;;;;;;;;;;4.6;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;7.5;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-09T04:00:00+01:00;100790;90.0;3;320;4.2;277.75;270.15;58;60000.0;0;;;;0;;;;;100690.0;;;900.0;;;;;271.25;;;6.4;8.2;-10.0;;;;;0.0;0.0;0.0;0.0;2.8;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;4.600000000000023;;;;;-1.8999999999999773;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-17T07:00:00+01:00;102160;50.0;1;110;7.5;286.05;284.95;93;18940.0;50;;;100.0;8;450.0;;;;102060.0;;;430.0;285.05;;287.15;;283.95;;;10.1;10.1;-10.0;;;;;0.4;0.4;0.8;0.8;0.8;;;;;8.0;;450.0;;8;;;;;;;;43.577,3.963167;MONTPELLIER;1;;50;12.900000000000034;11.900000000000034;;14.0;;10.800000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2021-01-15T04:00:00+01:00;101840;70.0;1;300;7.1;283.95;276.45;60;60000.0;0;;;100.0;8;6120.0;;;;101740.0;;;-450.0;;;;;278.35;;;11.1;16.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;6120.0;8.0;;6720.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;10.800000000000011;;;;;5.2000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-20T07:00:00+01:00;101540;-140.0;6;150;8.1;285.15;282.35;83;18770.0;0;;;100.0;8;800.0;;;;101440.0;;;-1030.0;279.05;;285.15;;275.55;;;10.8;11.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;660.0;6.0;;930.0;8.0;;1230.0;;;;43.577,3.963167;MONTPELLIER;6;;0;12.0;5.900000000000034;;12.0;;2.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-27T04:00:00+01:00;101990;-170.0;6;310;0.7;277.05;272.45;72;32260.0;0;;;100.0;8;1750.0;;;;101890.0;;;-10.0;;;;;272.65;;;1.2;2.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;1980.0;7.0;;2400.0;8.0;;5100.0;;;;43.577,3.963167;MONTPELLIER;6;;0;3.900000000000034;;;;;-0.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-29T04:00:00+01:00;101380;-180.0;8;230;3.3;284.25;281.45;83;60000.0;0;;;;0;;;;;101280.0;;;-370.0;;;;;279.75;;;4.9;5.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;11.100000000000023;;;;;6.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-02-21T16:00:00+01:00;101770;-250.0;6;140;12.7;287.35;282.15;71;16710.0;0;;;;2;7320.0;;;;101670.0;;;-380.0;;;;;283.65;;;18.1;18.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;7320.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;14.200000000000045;;;;;10.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-03-05T16:00:00+01:00;101640;-120.0;6;220;4.7;289.45;281.95;61;17820.0;0;;;;0;;;;;101540.0;;;-500.0;;;;;275.45;;;5.9;6.2;-10.0;;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;16.30000000000001;;;;;2.3000000000000114;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2021-03-07T01:00:00+01:00;102480;-10.0;8;120;3.7;284.95;283.55;91;13330.0;0;;;;4;800.0;;;;102380.0;;;400.0;;;;;281.65;;;5.0;5.0;-10.0;;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;600.0;4.0;;960.0;5.0;;4140.0;;9;;43.577,3.963167;MONTPELLIER;8;;0;11.800000000000011;;;;;8.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
